,text,label,Stocks,Earnings Report,Company/Stock Evaluation,Market Info
205,BTIG expects Domino's to boost buybacks,1,0.12386019542139984,0.0026943667226342325,0.08001614118398126,0.7934292966719846
206,BTIG sees 'material improvement' to Ocwen book value,1,0.05995339634006062,0.0,0.12182649104490524,0.8182201126150342
207,"Bull sees 2020 upsides for MU, WDC",1,0.0,0.0,0.11403469113826095,0.8859653088617391
208,Cabot upgraded to buy from neutral at UBS,1,0.7683768706617351,0.000504320627670476,0.08313466007687047,0.147984148633724
209,"Canada Goose upgraded to outperform from neutral at Baird, price target C$53",1,0.7309848444672866,0.0,0.18601919567640302,0.08299595985631032
210,Capital Southwest initiated at outperform at Raymond James with $23.50 price target,1,0.6831275982016365,0.023501558100427006,0.16593190171784908,0.1274389419800875
211,Celanese stock price target raised to $120 vs. $111 at BofA Merrill Lynch,1,0.9601506917344548,0.0,0.039849308265545225,0.0
212,CF Industries stock price target raised to $56 vs. $52 at BofA Merrill Lynch,1,0.9583515584768768,0.0,0.04164844152312317,0.0
213,CF Industries upgraded to buy vs. neutral at BofA Merrill Lynch,1,0.772153605941451,0.013005082986739833,0.08275915768122308,0.13208215339058604
214,Ciena stock price target raised to $47 vs. $43 at Instinet,1,0.9574397247412519,0.0,0.0425602752587481,0.0
215,Citi gives big boost to Deere PT,1,0.1642851047203356,0.009785972150150242,0.04488636573090506,0.7810425573986092
216,Citi reels in PT on Nu Skin,1,0.2549130828315157,0.07941552692779563,0.14186220824604748,0.5238091819946412
217,"CITRON SAYS IT'S LONG ON LUCKIN COFFEE

MW vs CItron",1,0.0,0.0,0.0,1.0
218,CNH Industrial upped to Buy at Deutsche Bank on valuation,1,0.5312970955318363,0.05839727759637939,0.05598084726082544,0.3543247796109587
219,Copa Holdings stock price target raised to $130 from $103 at Deutsche Bank,1,0.9371663140186761,0.010251920465711648,0.05258176551561218,0.0
220,Costco price target raised to $330 vs. $320 at BofA Merrill Lynch,1,0.8304319708060117,0.0,0.16956802919398825,0.0
221,CSX stock price target raised to $90 from $72 at Deutsche Bank,1,0.9611603349072947,0.0,0.038839665092705415,0.0
222,CSX upgraded to buy from hold at Deutsche Bank,1,0.4871057364880171,0.07199042154819828,0.04918842954688699,0.3917154124168977
223,CVS Health stock price target raised to $90 from $85 at SunTrust RH,1,0.9568835162403556,0.0,0.043116483759644324,0.0
224,CyrusOne upgraded to overweight from sector weight at KeyBanc Capital,1,0.17826730382413958,0.08293837768528393,0.12431235050627441,0.6144819679843021
225,Diamondrock Hospitality upgraded to sector weight from underweight at KeyBanc Capital,1,0.1576842496133427,0.08799066526983716,0.11876175451379284,0.6355633306030273
226,DLH Holdings maintained as buy with $7 price target at Canaccord,1,0.7590674798410646,0.032871843772798406,0.1785600615966632,0.029500614789473835
227,Domtar upgraded to market perform at BMO Capital,1,0.0,0.0,0.0,1.0
228,Dow stock price target raised to $52 vs. $46 at BofA Merrill Lynch,1,0.9607821246130674,0.0,0.039217875386932485,0.0
229,"Earnings Update: Here's Why Analysts Just Lifted Their Aemetis, Inc. Price Target To US$2.25",1,0.21142692677109948,0.4629080567064648,0.07194625027860196,0.2537187662438337
230,Earnings Update: Here's Why Analysts Just Lifted Their Milestone Scientific Inc. Price Target To US$2.00,1,0.21105387441739243,0.46307501308206483,0.07181576654360232,0.2540553459569404
231,"Earnings Update: Here's Why Analysts Just Lifted Their Skyworks Solutions, Inc. Price Target To US$104",1,0.21280429536809037,0.4613933829646992,0.07203609805993497,0.25376622360727547
232,Eastman Chemical stock price target raised to $85 vs. $82 at BofA Merrill Lynch,1,0.9601259010868876,0.0,0.039874098913112395,0.0
233,Edgewell stock price target raised to $41 from $33 at CFRA,1,0.9606275532671908,0.0,0.03937244673280908,0.0
234,Elastic upgraded to buy from hold at Canaccord Genuity,1,0.5769668843177489,0.04420422246661167,0.08622586917823166,0.2926030240374077
235,"Enbridge upgraded to buy from neutral at UBS, price target lifted to C$54 from C$50",1,0.784649067113597,0.0,0.15200695499998643,0.06334397788641644
236,"Energizer Holdings upgraded to neutral from underweight at JP Morgan, price target lifted to $51 from $41",1,0.6775142144691353,0.04347406666527697,0.20004992955144713,0.0789617893141406
237,Energizer shakes off JPMorgan's bear call,1,0.0,1.0,0.0,0.0
238,Equity Lifestyle Properties upgraded to outperform at BMO Capital,1,0.1767629791856234,0.07628422405721962,0.16987751946579788,0.5770752772913591
239,Estee Lauder stock price target raised to $238 from $202 at Raymond James,1,0.9499321085819392,0.0,0.05006789141806076,0.0
240,Etsy initiated as buy with $55 price target at SunTrust Robinson Humphrey,1,0.8388018443929719,0.0,0.14840370298146788,0.01279445262556026
241,FedEx stock price target raised to $168 from $163 at BofA Securities,1,0.9603099732589805,0.0,0.03969002674101953,0.0
242,FleetCor stock price target raised to $325 from $310 at CFRA,1,0.9605487910071577,0.0,0.03945120899284225,0.0
243,Ford's electric SUV impresses Credit Suisse,1,0.0,0.06839114076716911,0.1417171874591421,0.7898916717736887
244,Fortinet stock price target raised to $115 from $104 at BMO Capital,1,0.9543607240209669,0.0,0.045639275979033056,0.0
245,Fortinet stock price target raised to $120 from $110 at Monness Crespi Hardt,1,0.9603226075150064,0.0,0.039677392484993544,0.0
246,"Glenmark Pharmaceuticals Limited Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Predictions",1,0.025781352691861804,0.04203967778611406,0.6483006124205654,0.28387835710145876
247,Goldman adds Workday to conviction list; shares +1%,1,0.0,0.002762336421335042,0.17245116370064195,0.8247864998780229
248,"Goldman Says 36,000% Rally in Brazilian Retailer Has Room to Run",1,0.0,0.0,0.0,1.0
249,GrubHub stock price target raised to $40 from $34 at Oppenheimer,1,0.9604102428519049,0.0,0.03958975714809508,0.0
250,GrubHub stock price target raised to $60 from $30 at Susquehanna,1,0.960458594851971,0.0,0.039541405148028896,0.0
251,Hasbro upgraded on earnings growth potential from Entertainment One acquisition,1,0.01908877924555864,0.8495973866600797,0.059330784318854295,0.07198304977550732
252,"Hasbro upgraded to buy from neutral at UBS, price target $117",1,0.8093559417494233,0.0,0.147686213225162,0.042957845025414686
253,Heat Biologics started at buy with $1 stock price target at Maxim Group,1,0.9408234768818933,0.008493460766114524,0.05068306235199215,0.0
254,"Home Depot upgraded to outperform from neutral at Credit Suisse, price target raised to $235 from $225",1,0.6848216811172151,0.0072199964684251106,0.18901235620796106,0.11894596620639876
255,Humana stock price target raised to $363 from $319 at Deutsche Bank,1,0.9611680069325844,0.0,0.03883199306741562,0.0
256,Huntsman named Conviction Buy at Goldman in chemical sector shuffle,1,0.6244881260078307,0.005407448417526274,0.03885077009036568,0.33125365548427743
257,Intel stock price target raised to $62 vs. $60 at SunTrust Robinson Humphrey,1,0.9599491208996843,0.0,0.04005087910031568,0.0
258,Intercept Pharmaceuticals maintained as buy with $165 price target at Canaccord,1,0.7992129207878536,0.012053128103071612,0.14829816853321393,0.040435782575860835
259,Invitae Corp. maintained as buy at Benchmark,1,0.6315242037137851,0.0,0.051853824490424,0.316621971795791
260,J.C. Penney stock price target raised to $1.00 from 80 cents at B. Riley FBR,1,0.9426536038403202,0.0,0.057346396159679854,0.0
261,Jabil stock price target raised to $47 from $36 at CFRA,1,0.959685032102648,0.0,0.04031496789735193,0.0
262,Jefferies analysts lifted Tesla $TSLA shares to buy while paring the price target 19%. https://t.co/BJhXfQuRTd,1,0.46012099323675426,0.03914042673345073,0.20239908390695577,0.29833949612283933
263,JPMorgan likes Bausch Health in premarket analyst action,1,0.12892812025003,0.19713977952771167,0.3265406845913498,0.34739141563090864
264,JPMorgan out bullish on Uber's upside potential,1,0.23473907826155566,0.07055258500839938,0.01579201313710906,0.678916323592936
265,Kilroy Realty upgraded to overweight from sector weight at KeyBanc Capital,1,0.17120077987948318,0.10686679265593654,0.11732115605461091,0.6046112714099693
266,L3Harris started at buy with $280 stock price target at Benchmark,1,0.9673302870249254,0.0,0.032669712975074684,0.0
267,Lagging MLP upgraded at Goldman as new projects seen lifting cash flows,1,0.0,0.0,0.059185200367624015,0.940814799632376
268,Ligand Pharmaceuticals started at buy with $135 stock price target at Benchmark,1,0.9647551679607882,0.0,0.03524483203921181,0.0
269,Lovesac maintained as buy at Canaccord,1,0.8090754041396989,0.0,0.09438854215581464,0.09653605370448635
270,Lululemon stock price target raised to $260 vs. $222 at Susquehanna,1,0.9605324616454939,0.0,0.039467538354506074,0.0
271,Lyft stock gets an upgrade due to competitive positioning,1,0.9247645004772338,0.02210774493207707,0.0,0.05312775459068911
272,LyondellBasell sock price target raised to $107 vs. $99 at BofA Merrill Lynch,1,0.8340562904128699,0.0,0.16594370958713003,0.0
273,Magnolia Oil & Gas started at overweight with $14 stock price target at KeyBanc Capital,1,0.8719551353025573,0.0,0.039483622925929975,0.08856124177151267
274,Mesa Air reiterated as outperform at Cowen,1,0.22813582497098409,0.0,0.1653701913675728,0.606493983661443
275,Microchip Technology stock price target raised to $113 vs. $106 at SunTrust Robinson Humphrey,1,0.9483973519176481,0.0,0.05160264808235197,0.0
276,Mizuho raises Intel on aggressive price cuts,1,0.6392375580183998,0.0,0.14256121968426547,0.2182012222973347
277,Molina Healthcare stock price target raised to $165 from $155 at SunTrust RH,1,0.9573322207479981,0.0,0.04266777925200192,0.0
278,Morgan Stanley analyst Joseph Moore upgraded NVIDIA (NASDAQ: $NVDA) from Equalweight to Overweight with a price tar… https://t.co/NVjiO6Brwb,1,0.4440685484069229,0.06722717085893744,0.20317938754283804,0.2855248931913017
279,Morgan Stanley bullish on Eldorado Resorts ahead of Caesars combination,1,0.22489922688288336,0.07860858980886797,0.006344939125510215,0.6901472441827384
280,Morgan Stanley joins mortgage sector bulls,1,0.16869900395668383,0.02948761993174071,0.00034801438760908546,0.8014653617239664
281,Morgan Stanley Raises Fortinet's Price Target After Bullish Analyst Day,1,0.6245591487842095,0.04235427082844332,0.19393842433050412,0.1391481560568431
282,Morgan Stanley upgrades NVIDIA $NVDA from Equal-Weight to Overweight and announces $259 price target.,1,0.704995581648718,0.012548701499918956,0.16478399826701476,0.11767171858434831
283,"Morgan Stanley upgrades Nvidia to buy, predicting 2020 will be 'a return to solid growth' https://t.co/9gTGxKbSGj",1,0.38947354876973067,0.01472657856289419,0.14717675602027563,0.4486231166470995
284,"Munster Doubles Down, Says Apple Has 40% Upside This Year",1,0.0,0.03309853251356197,0.04468372197467648,0.9222177455117616
285,New bull sees 22% upside for Splunk,1,0.0,0.0,0.04948578576730624,0.9505142142326939
286,New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1,0.7730464674132419,0.0,0.0,0.22695353258675807
287,Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1,0.9603811191586079,0.0,0.03961888084139211,0.0
288,NLight target raised on Nutronics deal,1,0.4779899716567064,0.0,0.09171259706764215,0.4302974312756515
289,Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1,0.9528250698326772,0.0,0.04717493016732277,0.0
290,Nuvasive upgraded to outperform vs market perform at Leerink,1,0.0,0.0,0.0,1.0
291,"Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade",1,0.05382414047183466,0.0,0.0,0.9461758595281653
292,Nvidia stock climbs after Morgan Stanley turns bullish,1,1.0,0.0,0.0,0.0
293,NXP Semiconductors stock price target raised to $139 vs. $128 at SunTrust Robinson Humphrey,1,0.9598411874757965,0.0,0.04015881252420352,0.0
294,Olin Corp. stock price target raised to $23 vs. $22 at BofA Merrill Lynch,1,0.9601204635711968,0.0,0.03987953642880324,0.0
295,"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1,0.005311769618307034,0.023963564487003125,0.06566791747958972,0.9050567484151002
296,Onto Innovation stock price target raised to $50 from $40 at Benchmark,1,0.9604566690486666,0.0,0.03954333095133348,0.0
297,Owens Corning upgraded at Wells after raising residential insulation prices,1,0.7308014105921711,0.0,0.1839488710761584,0.08524971833167057
298,"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1,0.1822486969659125,0.0576840272090791,0.025693139314441924,0.7343741365105664
299,Oyster Point Pharma initiated at overweight with $26 price target at JP Morgan,1,0.6992860741168723,0.0,0.146383385416407,0.15433054046672076
300,"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",1,0.47850475341194204,0.0,0.0,0.5214952465880581
301,PennMac Financial rises to record as Piper gets more bullish,1,0.07335568905040883,0.18762273490591377,0.050526740649764,0.6884948353939134
302,Piper likes DexCom in premarket analyst action,1,0.15119488272932552,0.2326020251681068,0.3643070040095908,0.25189608809297687
303,"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,0.33320592810797117,0.3452603262046475,0.173957821976924,0.14757592371045736
304,PPG Industries stock price target raised to $113 vs. $105 at BofA Merrill Lynch,1,0.95836641115162,0.0,0.041633588848380025,0.0
305,Prothena upgraded to outperform from in line at Evercore ISI,1,0.37194731390547137,0.03145268398349931,0.09384164304566148,0.5027583590653678
306,Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1,0.7097209295491126,0.007998052037686516,0.17792622554894424,0.10435479286425665
307,Quanterix maintained as outperform with $35 price target at Leerink,1,0.7991577717807512,0.0,0.16550627349148178,0.03533595472776699
308,Results: KLA Corporation Beat Earnings Expectations And Analysts Now Have New Forecasts,1,0.0,0.43340333746467385,0.42149067056863415,0.145105991966692
309,RPM International stock price target raised to $79 vs. $75 at BofA Merrill Lynch,1,0.9537675824664584,0.0,0.04623241753354167,0.0
310,S&P Global stock price target raised to $322 from $274 at Stifel Nicolaus,1,0.9508644832719453,0.0,0.049135516728054655,0.0
311,Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1,0.9586152757209865,0.0,0.041384724279013574,0.0
312,Schlumberger started at buy with $42 stock price target at Deutsche Bank,1,0.9678004912862175,0.0,0.03219950871378248,0.0
313,Selvaag Bolig ASA Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,1,0.0,0.3913990974263538,0.6012863549759182,0.007314547597727984
314,"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1,0.0,0.009715983960136185,0.0527066598006325,0.9375773562392313
315,Sonoma Pharma maintained as buy with $9 price target at Benchmark,1,0.8188555118737981,0.0,0.14177457662340776,0.03936991150279415
316,Splunk upgraded to overweight at Morgan Stanley,1,0.3893013971540675,0.0,0.07274439383286761,0.5379542090130648
317,"Starbucks Stock Is a Buy, According to This Investment Bank",1,0.9773860446910612,0.008856267051605627,0.01375768825733309,0.0
318,Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,1,0.36608748986128725,0.03009725621429751,0.0515322879160174,0.5522829660083979
319,"Stifel Upgrades Parker-Hannifin On Potential Synergies, Industry Recovery Prospects",1,0.2888152711848329,0.04369492368489419,0.1121618207982556,0.5553279843320174
320,"Stifel Upgrades Wendy's, Bullish On Breakfast And Digital Prospects",1,0.3091540805892793,0.029077033309269754,0.16886480633563775,0.4929040797658131
321,"Syanptics raised on forecast, margin strength",1,0.40223474693008043,0.09332526155646029,0.27928159386372176,0.22515839764973747
322,Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1,0.9602818597214186,0.0,0.039718140278581476,0.0
323,"Synopsys upgraded to overweight from neutral at JPMorgan, price target raised to $160 from $157",1,0.8014004042031119,0.0,0.17618592249693388,0.022413673299954286
324,TE Connectivity stock price target raised to $95 vs. $94 at SunTrust Robinson Humphrey,1,0.9597699408174409,0.0,0.040230059182559084,0.0
